Provider,Species,Location,C3C4,Publication,DOI,Number,A,Pci,Tleaf,Qin
Sheng Liang,Oryza glumaepatala,,C3,,,1313,40.67855093,56.58687777,33.63934839,1000.008323
Sheng Liang,Oryza glumaepatala,,C3,,,1313,44.07442819,66.74325941,33.4262129,1000.007935
Sheng Liang,Oryza glumaepatala,,C3,,,1313,42.81824777,86.46593483,33.39576667,1000.000067
Sheng Liang,Oryza glumaepatala,,C3,,,1313,42.89506215,105.3411392,33.46284516,1000.00229
Sheng Liang,Oryza glumaepatala,,C3,,,1313,42.53312974,123.9561268,33.57128333,1000.006433
Sheng Liang,Oryza glumaepatala,,C3,,,1313,41.30457125,143.2079664,33.61289,1000.011667
Sheng Liang,Oryza glumaepatala,,C3,,,1313,42.45235376,161.8926168,33.65112903,1000.014032
Sheng Liang,Oryza glumaepatala,,C3,,,1313,41.51791678,181.257864,33.67055,1000.000267
Sheng Liang,Oryza glumaepatala,,C3,,,1313,30.86001117,30.89974632,33.42468065,999.9965484
Sheng Liang,Oryza glumaepatala,,C3,,,1314,28.12837513,30.55158385,33.27170667,1000.015
Sheng Liang,Oryza glumaepatala,,C3,,,1314,21.31442474,22.98116829,33.23416129,999.9835484
Sheng Liang,Oryza glumaepatala,,C3,,,1314,18.01955903,19.60745388,33.08835667,999.9868
Sheng Liang,Oryza glumaepatala,,C3,,,1314,13.89030384,16.18356317,32.93182,1000.001367
Sheng Liang,Oryza glumaepatala,,C3,,,1314,9.76152864,12.49906123,32.79885667,1000.001367
Sheng Liang,Oryza glumaepatala,,C3,,,1314,4.473153694,8.851712478,32.69036333,999.9840333
Sheng Liang,Oryza glumaepatala,,C3,,,1314,-1.59620542,5.245232875,32.63524,1000.004733
Sheng Liang,Oryza glumaepatala,,C3,,,1314,27.9570952,32.53375061,32.7749129,1000.008935
Sheng Liang,Oryza glumaepatala,,C3,,,1314,31.4912536,38.08816325,33.34338065,1000.001258
Sheng Liang,Oryza glumaepatala,,C3,,,1314,34.21015886,44.44887683,33.61329667,1000.0036
Sheng Liang,Oryza glumaepatala,,C3,,,1314,35.43988601,52.8790669,33.66663,999.9953
Sheng Liang,Oryza glumaepatala,,C3,,,1314,38.41959577,61.04818649,33.6505871,1000.03671
Sheng Liang,Oryza glumaepatala,,C3,,,1314,41.05358538,80.16736451,33.57379333,1000.023867
Sheng Liang,Oryza glumaepatala,,C3,,,1314,40.18463233,100.7126178,33.50513333,1000.0052
Sheng Liang,Oryza glumaepatala,,C3,,,1314,39.67215914,120.7745399,33.488,1000.002
Sheng Liang,Oryza glumaepatala,,C3,,,1314,40.32137248,138.8176813,33.56881333,1000.006267
Sheng Liang,Oryza glumaepatala,,C3,,,1314,38.68608691,157.8357861,33.65079333,1000.004967
Sheng Liang,Oryza glumaepatala,,C3,,,1314,39.39377329,176.4551475,33.68934194,1000.004871
Sheng Liang,Oryza glumaepatala,,C3,,,1314,26.28919015,29.28229235,33.47457,1000.008067
Sheng Liang,Oryza glumaepatala,,C3,,,1315,30.05127143,33.01077843,41.72292,999.9955
Sheng Liang,Oryza glumaepatala,,C3,,,1315,22.28176422,24.89805114,41.67225161,999.9894194
Sheng Liang,Oryza glumaepatala,,C3,,,1315,17.2296348,21.06553254,41.61071935,999.992871
Sheng Liang,Oryza glumaepatala,,C3,,,1315,12.54151541,17.11099005,41.54906667,999.9804667
Sheng Liang,Oryza glumaepatala,,C3,,,1315,7.260277654,13.21917603,41.50505,999.9756333
Sheng Liang,Oryza glumaepatala,,C3,,,1315,1.566744741,9.365119345,41.47384516,1000.015032
Sheng Liang,Oryza glumaepatala,,C3,,,1315,-4.441917457,5.530403575,41.44389,1000.0071
Sheng Liang,Oryza glumaepatala,,C3,,,1315,29.80209191,33.62887051,41.42561333,1000.034767
Sheng Liang,Oryza glumaepatala,,C3,,,1315,36.18480331,42.24635108,41.41863,1000.009433
Sheng Liang,Oryza glumaepatala,,C3,,,1315,41.19009016,51.04639458,41.40178667,1000.018533
Sheng Liang,Oryza glumaepatala,,C3,,,1315,44.43652951,60.15622892,41.4252871,1000.009323
Sheng Liang,Oryza glumaepatala,,C3,,,1315,45.38015381,69.66733007,41.42114,999.9909333
Sheng Liang,Oryza glumaepatala,,C3,,,1315,45.43481429,88.79758995,41.42304839,999.9929677
Sheng Liang,Oryza glumaepatala,,C3,,,1315,44.76403819,108.2187069,41.41587742,999.9997742
Sheng Liang,Oryza glumaepatala,,C3,,,1315,46.06780581,127.3482135,41.41253871,999.9837097
Sheng Liang,Oryza glumaepatala,,C3,,,1315,45.45835854,146.5822232,41.41932667,1000.012967
Sheng Liang,Oryza glumaepatala,,C3,,,1315,44.6499291,166.0540384,41.41792333,1000.004633
Sheng Liang,Oryza glumaepatala,,C3,,,1315,45.00453433,185.1338578,41.43083333,999.9843667
Sheng Liang,Oryza glumaepatala,,C3,,,1315,26.71611432,34.09786151,41.42973,1000.002533
Sheng Liang,Oryza glumaepatala,,C3,,,1316,23.16548056,34.45760353,40.82017333,1000.004433
Sheng Liang,Oryza glumaepatala,,C3,,,1316,16.88131683,25.91008376,40.86879,1000.0063
Sheng Liang,Oryza glumaepatala,,C3,,,1316,13.0087248,21.8017049,40.85432903,999.9800968
Sheng Liang,Oryza glumaepatala,,C3,,,1316,9.186414611,17.73019043,40.82144194,999.9793226
Sheng Liang,Oryza glumaepatala,,C3,,,1316,4.753650121,13.6707707,40.81484839,999.9755161
Sheng Liang,Oryza glumaepatala,,C3,,,1316,0.432407232,9.590734939,40.75985667,999.9704333
Sheng Liang,Oryza glumaepatala,,C3,,,1316,-3.989042578,5.517099291,40.74077667,1000.044
Sheng Liang,Oryza glumaepatala,,C3,,,1316,21.21354479,34.97198225,40.74747667,999.9991333
Sheng Liang,Oryza glumaepatala,,C3,,,1316,29.29500409,43.22167547,40.84159333,999.9997667
Sheng Liang,Oryza glumaepatala,,C3,,,1316,33.46186657,52.16470527,40.80255161,999.9995806
Sheng Liang,Oryza glumaepatala,,C3,,,1316,36.48051728,61.34784052,40.78935667,1000.014033
Sheng Liang,Oryza glumaepatala,,C3,,,1316,37.82173731,70.95529541,40.74451333,1000.0066
Sheng Liang,Oryza glumaepatala,,C3,,,1316,40.82925875,89.76803641,40.72064333,999.9847
Sheng Liang,Oryza glumaepatala,,C3,,,1316,39.63727162,109.3923752,40.68796,999.9686667
Sheng Liang,Oryza glumaepatala,,C3,,,1316,40.42170218,128.4898326,40.65818667,999.9854667
Sheng Liang,Oryza glumaepatala,,C3,,,1316,42.35585284,147.5616882,40.68477,999.9899333
Sheng Liang,Oryza glumaepatala,,C3,,,1316,41.51715454,166.9421168,40.70285806,1000.01329
Sheng Liang,Oryza glumaepatala,,C3,,,1316,41.95822508,186.0318253,40.72797667,999.9753667
Sheng Liang,Oryza glumaepatala,,C3,,,1316,23.40092267,34.63047909,40.77901,1000.0201
Sheng Liang,Oryza glumaepatala,,C3,,,1317,25.30375404,34.00313397,41.18508,999.9864667
Sheng Liang,Oryza glumaepatala,,C3,,,1317,18.65397564,25.54345161,41.2111129,1000.002516
Sheng Liang,Oryza glumaepatala,,C3,,,1317,14.47391765,21.4665538,41.20822333,1000.006033
Sheng Liang,Oryza glumaepatala,,C3,,,1317,10.38767659,17.45818128,41.15732903,999.9948387
Sheng Liang,Oryza glumaepatala,,C3,,,1317,6.121597336,13.38108804,41.13118065,1000.008968
Sheng Liang,Oryza glumaepatala,,C3,,,1317,0.727741614,9.540861991,41.10092,1000.025433
Sheng Liang,Oryza glumaepatala,,C3,,,1317,-4.387711017,5.61861139,41.07472581,1000.016419
Sheng Liang,Oryza glumaepatala,,C3,,,1317,25.86330849,34.08536022,41.0526,1000.027548
Sheng Liang,Oryza glumaepatala,,C3,,,1317,30.81503532,42.91369787,41.05857742,999.9952258
Sheng Liang,Oryza glumaepatala,,C3,,,1317,34.96519834,51.7731174,41.07239333,1000.003267
Sheng Liang,Oryza glumaepatala,,C3,,,1317,38.69789941,60.78109604,41.08098333,999.9887333
Sheng Liang,Oryza glumaepatala,,C3,,,1317,38.56227426,70.42916907,41.07517419,1000.003806
Sheng Liang,Oryza glumaepatala,,C3,,,1317,40.36837659,89.34245117,41.06578333,1000.022567
Sheng Liang,Oryza glumaepatala,,C3,,,1317,42.76663145,108.1647618,41.08462333,1000.010667
Sheng Liang,Oryza glumaepatala,,C3,,,1317,41.2725412,127.5654587,41.11947667,1000.014233
Sheng Liang,Oryza glumaepatala,,C3,,,1317,40.84823307,146.801096,41.12890323,1000.004226
Sheng Liang,Oryza glumaepatala,,C3,,,1317,40.92919682,165.9962266,41.12863667,1000.006167
Sheng Liang,Oryza glumaepatala,,C3,,,1317,43.08323399,184.7013906,41.14473333,1000.002933
Sheng Liang,Oryza glumaepatala,,C3,,,1317,26.01622848,33.97568787,41.13525,999.9929
Sheng Liang,Oryza glumaepatala,,C3,,,1318,27.22476445,33.32531745,41.30142903,1000.005516
Sheng Liang,Oryza glumaepatala,,C3,,,1318,20.44687794,24.96583341,41.34080968,1000.010032
Sheng Liang,Oryza glumaepatala,,C3,,,1318,16.33501208,20.95130312,41.31536333,1000.003133
Sheng Liang,Oryza glumaepatala,,C3,,,1318,11.27615168,17.18318418,41.29194194,999.9954839
Sheng Liang,Oryza glumaepatala,,C3,,,1318,6.709473216,13.21231501,41.25493871,999.9810968
Sheng Liang,Oryza glumaepatala,,C3,,,1318,1.385812598,9.378632013,41.19444,999.9896333
Sheng Liang,Oryza glumaepatala,,C3,,,1318,-4.122852472,5.516850036,41.11715667,1000.021867
Sheng Liang,Oryza glumaepatala,,C3,,,1318,25.99310927,33.93294406,41.09827667,999.9917667
Sheng Liang,Oryza glumaepatala,,C3,,,1318,33.36589402,42.3854766,41.09168,999.9881333
Sheng Liang,Oryza glumaepatala,,C3,,,1318,37.65034977,51.3342214,41.03270323,999.9877419
Sheng Liang,Oryza glumaepatala,,C3,,,1318,40.98903684,60.48677296,41.03303548,999.9951613
Sheng Liang,Oryza glumaepatala,,C3,,,1318,41.1561409,70.03338047,41.01987333,1000.0079
Sheng Liang,Oryza glumaepatala,,C3,,,1318,43.96749601,88.86265903,41.00724194,1000.00229
Sheng Liang,Oryza glumaepatala,,C3,,,1318,44.45188341,108.0086362,40.98349355,999.9914194
Sheng Liang,Oryza glumaepatala,,C3,,,1318,44.36945176,127.3572062,40.98986667,999.9848333
Sheng Liang,Oryza glumaepatala,,C3,,,1318,43.69129542,146.7071601,40.98709677,999.9767419
Sheng Liang,Oryza glumaepatala,,C3,,,1318,43.04223849,166.0106704,40.98711333,1000.0125
Sheng Liang,Oryza glumaepatala,,C3,,,1318,42.56020096,185.0505531,41.05125,999.9891333
Sheng Liang,Oryza glumaepatala,,C3,,,1318,28.08703199,33.84419451,40.99462581,1000.006387
Sheng Liang,Oryza glumaepatala,,C3,,,1319,26.00679364,33.83040743,40.90109355,1000.021581
Sheng Liang,Oryza glumaepatala,,C3,,,1319,18.75964348,25.38954837,41.07631667,1000.0185
Sheng Liang,Oryza glumaepatala,,C3,,,1319,15.09401442,21.24712847,41.17682258,999.9814194
Sheng Liang,Oryza glumaepatala,,C3,,,1319,10.18166672,17.33256872,41.22876667,999.9928667
Sheng Liang,Oryza glumaepatala,,C3,,,1319,6.024568752,13.34692088,41.1156871,999.996
Sheng Liang,Oryza glumaepatala,,C3,,,1319,0.746808383,9.486889678,41.09266333,999.9936333
Sheng Liang,Oryza glumaepatala,,C3,,,1319,-3.993100333,5.48807217,41.02921667,1000.002467
Sheng Liang,Oryza glumaepatala,,C3,,,1319,23.3285981,34.53749967,41.03972581,999.9827742
Sheng Liang,Oryza glumaepatala,,C3,,,1319,31.70403339,42.57086407,41.29451935,1000.029226
Sheng Liang,Oryza glumaepatala,,C3,,,1319,35.73955186,51.67822947,41.40779032,1000.011065
Sheng Liang,Oryza glumaepatala,,C3,,,1319,39.1490259,60.59394821,41.36766129,999.9943548
Sheng Liang,Oryza glumaepatala,,C3,,,1319,40.78649159,69.90754965,41.39903333,999.9964
Sheng Liang,Oryza glumaepatala,,C3,,,1319,41.73340256,88.8228145,41.37236774,999.9985161
Sheng Liang,Oryza glumaepatala,,C3,,,1319,42.37636932,107.5144905,41.66278667,1000.008767
Sheng Liang,Oryza glumaepatala,,C3,,,1319,42.44332041,126.3879386,41.70876333,1000.010867
Sheng Liang,Oryza glumaepatala,,C3,,,1319,43.15613193,145.4283411,41.75692,999.9660333
Sheng Liang,Oryza glumaepatala,,C3,,,1319,42.36043438,164.5243128,41.81691667,999.9723667
Sheng Liang,Oryza glumaepatala,,C3,,,1319,43.0590193,183.5780868,41.75724333,999.9955667
Sheng Liang,Oryza glumaepatala,,C3,,,1319,24.98903011,34.00623251,41.39468,999.9978667
Jimei Han,Betula alleghaniensis,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1320,-0.4009466,52.83738,22.71,0
Jimei Han,Betula alleghaniensis,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1320,9.682296,12.12829,24.51,1999.7
Jimei Han,Betula alleghaniensis,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1320,6.26832,11.47415,24.53,1999.7
Jimei Han,Betula alleghaniensis,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1320,2.948282,7.209922,24.7,1999.7
Jimei Han,Betula alleghaniensis,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1320,5.07924,8.134275,24.79,1999.7
Jimei Han,Betula alleghaniensis,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1320,1.466878,6.171023,24.79,2001
Jimei Han,Betula alleghaniensis,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1320,-0.2790458,5.434454,24.78,1998.5
Jimei Han,Betula alleghaniensis,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1320,-1.382153,3.792581,24.84,1998.5
Jimei Han,Betula alleghaniensis,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1320,11.23544,13.49437,23.91,2001
Jimei Han,Betula alleghaniensis,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1320,16.08449,19.40097,23.83,1998.5
Jimei Han,Betula alleghaniensis,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1320,21.13169,31.1381,24.16,2001
Jimei Han,Betula alleghaniensis,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1320,23.4514,37.33544,24.69,1999.7
Jimei Han,Betula alleghaniensis,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1320,23.36372,44.02778,25.08,1998.5
Jimei Han,Betula alleghaniensis,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1320,22.19766,54.77488,25.45,2001
Jimei Han,Betula alleghaniensis,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1321,-0.4290814,65.29241,25.41,0
Jimei Han,Betula alleghaniensis,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1321,10.02416,15.10283,26.52,1999.7
Jimei Han,Betula alleghaniensis,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1321,6.420109,13.91518,26.65,1999.7
Jimei Han,Betula alleghaniensis,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1321,4.539886,8.803644,26.72,1998.5
Jimei Han,Betula alleghaniensis,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1321,2.844606,7.83407,25.99,2001
Jimei Han,Betula alleghaniensis,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1321,1.313246,6.62273,25.41,1998.5
Jimei Han,Betula alleghaniensis,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1321,-0.2887686,5.49613,24.65,2001
Jimei Han,Betula alleghaniensis,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1321,-1.230492,3.933311,23.8,1999.7
Jimei Han,Betula alleghaniensis,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1321,9.965989,14.06078,23.15,1999.7
Jimei Han,Betula alleghaniensis,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1321,14.02916,20.41019,22.64,2001
Jimei Han,Betula alleghaniensis,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1321,16.59111,38.011,22.47,1998.5
Jimei Han,Betula alleghaniensis,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1321,17.84256,54.02535,22.43,1999.7
Jimei Han,Betula alleghaniensis,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1321,18.42525,68.36158,22.39,1999.7
Jimei Han,Betula alleghaniensis,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1321,19.9533,94.46821,22.99,1999.7
Jimei Han,Betula alleghaniensis,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1322,-0.5404808,57.71669,24.97,0
Jimei Han,Betula alleghaniensis,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1322,10.89833,14.4861,25.19,2001
Jimei Han,Betula alleghaniensis,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1322,7.017419,13.00041,25.43,1999.7
Jimei Han,Betula alleghaniensis,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1322,5.692607,8.277937,24.82,1999.7
Jimei Han,Betula alleghaniensis,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1322,3.406413,7.495183,24.68,1999.7
Jimei Han,Betula alleghaniensis,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1322,1.692011,6.367105,25.18,1999.7
Jimei Han,Betula alleghaniensis,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1322,-0.1566954,5.069247,25.41,1997.2
Jimei Han,Betula alleghaniensis,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1322,-1.368618,3.299485,25.4,1999.7
Jimei Han,Betula alleghaniensis,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1322,11.80291,16.30863,25.5,1999.7
Jimei Han,Betula alleghaniensis,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1322,16.87115,22.39589,25.22,2001
Jimei Han,Betula alleghaniensis,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1322,21.05274,33.35881,25.03,2001
Jimei Han,Betula alleghaniensis,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1322,22.17008,52.107,24.36,1999.7
Jimei Han,Betula alleghaniensis,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1322,22.31847,62.77521,24.57,1999.7
Jimei Han,Betula alleghaniensis,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1322,23.50729,75.70684,24.65,1998.5
Jimei Han,Betula alleghaniensis,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1322,23.66653,80.85033,24.49,1999.7
Jimei Han,Betula papyrifera,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1323,-0.6820658,41.12247,25.39,0
Jimei Han,Betula papyrifera,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1323,14.80671,18.01974,24.69,1999.7
Jimei Han,Betula papyrifera,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1323,9.39644,16.40403,24.9,1999.7
Jimei Han,Betula papyrifera,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1323,6.671344,10.643,25.1,2001
Jimei Han,Betula papyrifera,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1323,4.071318,8.876134,24.61,1999.7
Jimei Han,Betula papyrifera,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1323,1.746852,7.388155,24.8,2002.3
Jimei Han,Betula papyrifera,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1323,-0.6647243,5.739851,24.79,1999.7
Jimei Han,Betula papyrifera,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1323,-1.746065,3.592553,24.87,1999.7
Jimei Han,Betula papyrifera,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1323,20.64562,27.7934,23.86,1999.7
Jimei Han,Betula papyrifera,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1323,26.43817,44.98594,24.2,1999.7
Jimei Han,Betula papyrifera,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1323,29.94024,60.85962,24.76,2001
Jimei Han,Betula papyrifera,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1323,31.3645,80.22444,24.87,1999.7
Jimei Han,Betula papyrifera,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1323,31.12058,109.7539,24.88,1998.5
Jimei Han,Betula papyrifera,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1324,-0.817703,46.78294,25.23,0
Jimei Han,Betula papyrifera,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1324,14.45959,18.69959,24.88,2001
Jimei Han,Betula papyrifera,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1324,9.381446,16.59206,25.06,1999.7
Jimei Han,Betula papyrifera,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1324,6.427677,10.65111,25,1999.7
Jimei Han,Betula papyrifera,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1324,3.920761,9.300296,24.96,2001
Jimei Han,Betula papyrifera,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1324,1.48817,7.713223,25.04,1999.7
Jimei Han,Betula papyrifera,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1324,-0.737837,5.663165,25.02,1999.7
Jimei Han,Betula papyrifera,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1324,-1.948251,3.407286,25.21,1999.7
Jimei Han,Betula papyrifera,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1324,13.19389,20.47033,25.1,1998.5
Jimei Han,Betula papyrifera,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1324,20.11719,28.64013,25.14,1999.7
Jimei Han,Betula papyrifera,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1324,25.70604,45.76666,25.11,1999.7
Jimei Han,Betula papyrifera,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1324,28.66901,62.18599,25.13,2001
Jimei Han,Betula papyrifera,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1324,29.72313,80.34721,25.12,1999.7
Jimei Han,Betula papyrifera,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1324,30.1594,109.1427,25.07,1999.7
Jimei Han,Betula papyrifera,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1325,-0.7369601,40.56959,25.36,0
Jimei Han,Betula papyrifera,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1325,12.74809,20.64783,25.13,1999.7
Jimei Han,Betula papyrifera,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1325,8.291163,17.35527,25.15,2001
Jimei Han,Betula papyrifera,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1325,5.743953,11.31202,25.22,1999.7
Jimei Han,Betula papyrifera,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1325,3.605129,9.509319,25.2,1999.7
Jimei Han,Betula papyrifera,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1325,1.605686,7.472551,25.2,1998.5
Jimei Han,Betula papyrifera,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1325,-0.4087367,5.37489,25.22,1999.7
Jimei Han,Betula papyrifera,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1325,-1.505491,2.986219,25.19,1998.5
Jimei Han,Betula papyrifera,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1325,12.0226,21.25881,25.13,2001
Jimei Han,Betula papyrifera,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1325,17.60424,30.49796,25.19,2001
Jimei Han,Betula papyrifera,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1325,22.41847,48.84513,25.24,2001
Jimei Han,Betula papyrifera,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1325,24.52719,66.14535,25.2,2001
Jimei Han,Betula papyrifera,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1325,25.41847,84.92018,25.22,2001
Jimei Han,Betula papyrifera,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1325,25.70034,113.8008,25.17,1999.7
Jimei Han,Cornus racemosa Cuyzam,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1326,-0.7206457,46.41783,24.41,0
Jimei Han,Cornus racemosa Cuyzam,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1326,10.06433,18.24723,30.06,1999.7
Jimei Han,Cornus racemosa Cuyzam,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1326,6.180746,16.3791,30.31,1999.7
Jimei Han,Cornus racemosa Cuyzam,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1326,3.77256,11.44048,30.39,1999.7
Jimei Han,Cornus racemosa Cuyzam,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1326,2.054991,10.36571,30.28,1999.7
Jimei Han,Cornus racemosa Cuyzam,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1326,0.4362863,8.793696,30.01,1999.7
Jimei Han,Cornus racemosa Cuyzam,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1326,-1.143486,7.265878,30.04,2001
Jimei Han,Cornus racemosa Cuyzam,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1326,-2.025733,5.974312,30.12,1999.7
Jimei Han,Cornus racemosa Cuyzam,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1326,9.269512,19.76232,29.74,2001
Jimei Han,Cornus racemosa Cuyzam,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1326,14.15935,25.83539,29.69,1999.7
Jimei Han,Cornus racemosa Cuyzam,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1326,19.11729,35.00056,29.9,1998.5
Jimei Han,Cornus racemosa Cuyzam,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1326,22.53219,41.65323,30.13,2001
Jimei Han,Cornus racemosa Cuyzam,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1326,24.25554,51.85432,30.32,1999.7
Jimei Han,Cornus racemosa Cuyzam,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1326,26.77269,66.25427,30.42,2001
Jimei Han,Cornus racemosa Cuyzam,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1326,28.56659,80.12272,30.53,1999.7
Jimei Han,Cornus racemosa Cuyzam,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1326,27.96891,90.02759,30.41,1999.7
Jimei Han,Cornus racemosa Cuyzam,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1327,-0.4376073,49.35077,25.12,0
Jimei Han,Cornus racemosa Cuyzam,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1327,9.385854,20.46089,29.35,1999.7
Jimei Han,Cornus racemosa Cuyzam,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1327,6.344095,17.84678,28.02,1999.7
Jimei Han,Cornus racemosa Cuyzam,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1327,4.396374,12.22594,28.25,1999.7
Jimei Han,Cornus racemosa Cuyzam,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1327,2.46132,10.70439,28.83,2001
Jimei Han,Cornus racemosa Cuyzam,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1327,0.6620324,8.597256,29.04,1999.7
Jimei Han,Cornus racemosa Cuyzam,,C3,Han et al. (2022),https://doi.org/10.1111/nph.18045,1327,-1.222044,6.579942,28.45,1999.7
